comment_sentence_id,class,comment_sentence,category
4736,Conv3d,"a tuple of three ints in which case, the first int is used for the depth dimension,",3
5505,ResNetBuilder,helper class for constructing residual blocks.,3
4737,Conv3d,the second int for the height dimension and the third int for the width dimension,3
5890,UploadTaskGroupBuilder,a simple class to upload checkpoints.,3
5507,SGD,implements stochastic gradient descent optionally with momentum .,3
5635,TestBuiltins,tests for torchscript support of python builtin functions.,3
5892,UseOptimizer,context class to allow setting the current context.,3
5637,TestQuantizedLinear,tests the correctness of the quantized linear and linear relu op.,3
4870,ConvReLU3d,a convrelu3d module is a fused module of conv3d and relu,3
5639,TestYellowFin,yellowfin an automatic tuner for momentum sgd,3
4237,Adam,implements adam algorithm.,3
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",3
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,3
4883,CyclicLR,sets the learning rate of each parameter group according to,3
5011,DiagonalTensor,a class with torch function and a specific diagonal representation,3
4884,CyclicLR,cyclical learning rate policy clr .,3
4885,CyclicLR,the policy cycles the learning,3
4886,CyclicLR,"rate between two boundaries with a constant frequency, as detailed in",3
4887,CyclicLR,the paper cyclical learning rates for training neural networks .,3
4888,CyclicLR,the distance between the two boundaries can be scaled on a per iteration,3
4889,CyclicLR,or per cycle basis.,3
4638,BuildType,checks build type.,3
5923,YellowFinOptimizer,yellowfin an automatic tuner for momentum sgd,3
5287,Module,base class for all neural network modules.,3
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,3
4273,Adamax,implements adamax algorithm a variant of adam based on infinity norm .,3
4657,Caffe2OperatorTestCase,this class includes all the information needed to benchmark an operator.,3
5681,Unfold,extracts sliding local blocks from a batched input tensor.,3
4274,Adamax,it has been proposed in adam a method for stochastic optimization .,3
5426,NetModifier,an abstraction class for supporting modifying a generated net.,3
5559,SharedCache,dictionary from multiprocessing handles to storageweakref,3
5561,StackedLSTMWithDropout,necessary for iterating through self^layers and dropout support,3
5563,StackTransform,transform functor that applies a sequence of transforms tseq,3
5564,StackTransform,component wise to each submatrix at dim,3
5565,StackTransform,in a way compatible with func torch^stack .,3
4669,ConstantPad3d,pads the input tensor boundaries with a constant value.,3
5053,EmbeddingBag,"computes sums or means of bags of embeddings, without instantiating the",3
5438,OneHotCategorical,creates a one hot categorical distribution parameterized by attr probs or,3
5054,EmbeddingBag,intermediate embeddings.,3
5439,OneHotCategorical,attr logits .,3
5444,OneHotCategorical,attr probs and attr logits .,3
4296,AdaptiveMaxPool3d,applies a 3d adaptive max pooling over an input signal composed of several input planes.,3
5577,Subset,subset of a dataset at specified indices.,3
5322,MultiLabelMarginLoss,creates a criterion that optimizes a multi class multi classification,3
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,3
5196,EnforceUnique,raises an error if a key is seen more than once.,3
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,3
5198,Error,each error is a section in the output of cuda memcheck.,3
5585,Task,a task is composed of an execution step and zero or more outputs.,3
5464,Poisson,"creates a poisson distribution parameterized by attr rate , the rate parameter.",3
5209,ExceptionWrapper,wraps an exception plus traceback to communicate across threads,3
5219,FisherSnedecor,creates a fisher snedecor distribution parameterized by attr df1 and attr df2 .,3
4709,Conv3d,applies a 3d convolution over an input signal composed of several input,3
4710,Conv3d,planes.,3
4460,BCEWithLogitsLoss,this loss combines a sigmoid layer and the bceloss in one single,3
4461,BCEWithLogitsLoss,class.,3
4462,BCEWithLogitsLoss,this version is more numerically stable than using a plain sigmoid,3
4463,BCEWithLogitsLoss,"followed by a bceloss as, by combining the operations into one layer,",3
5487,QuantWrapper,"a wrapper class that wraps the input module, adds quantstub and",3
4464,BCEWithLogitsLoss,we take advantage of the log sum exp trick for numerical stability.,3
5488,QuantWrapper,dequantstub and surround the call to module with call to quant and dequant,3
5489,QuantWrapper,modules.,3
5235,LastNWindowCollector,collect last n samples from input record.,3
4212,Adadelta,implements adadelta algorithm.,3
4213,Adadelta,it has been proposed in adadelta an adaptive learning rate method .,3
4726,Conv3d,"at groups 1, all inputs are convolved to all outputs.",3
4727,Conv3d,"at groups 2, the operation becomes equivalent to having two conv",3
4344,BaseTestCase,base class used for all tensorboard tests,3
4728,Conv3d,"layers side by side, each seeing half the input channels,",3
4729,Conv3d,"and producing half the output channels, and both subsequently",3
4346,BatchNorm1d,applies batch normalization over a 2d or 3d input a mini batch of 1d,3
4730,Conv3d,concatenated.,3
5243,LBFGS,"implements l bfgs algorithm, heavily inspired by minfunc",3
4347,BatchNorm1d,inputs with optional additional channel dimension as described in the paper,3
4731,Conv3d,"at groups attr in channels , each input channel is convolved with",3
4348,BatchNorm1d,batch normalization accelerating deep network training by reducing internal covariate shift .,3
4732,Conv3d,"its own set of filters, of size",3
4733,Conv3d,math left lfloor frac out channels in channels right rfloor .,3
5630,TaskOutput,represents the output of a task.,3
4734,Conv3d,"the parameters attr kernel size , attr stride , attr padding , attr dilation can either be",3
4735,Conv3d,"a single int in which case the same value is used for the depth, height and width dimension",3
5957,Response,"the class response response object, which contains a",3
5958,Response,server s response to an http request.,3
5929,AuthBase,base class that all auth implementations derive from,3
5931,InvalidHeader,the header value provided was somehow invalid.,3
5933,PreparedRequest,"the fully mutable class preparedrequest preparedrequest object,",3
5934,PreparedRequest,containing the exact bytes that will be sent to the server.,3
