comment_sentence_id,class,comment_sentence,category
4673,ConstantPad3d,"if is int , uses the same",Parameters
4674,ConstantPad3d,padding in all boundaries.,Parameters
4675,ConstantPad3d,"if a 6 tuple , uses",Parameters
4676,ConstantPad3d,"math text padding left , math text padding right ,",Parameters
4677,ConstantPad3d,"math text padding top , math text padding bottom ,",Parameters
5701,Unfold,"the attr padding , attr stride and attr dilation arguments specify",Parameters
4678,ConstantPad3d,"math text padding front , math text padding back",Parameters
5702,Unfold,how the sliding blocks are retrieved.,Parameters
5703,Unfold,attr stride controls the stride for the sliding blocks.,Parameters
5704,Unfold,attr padding controls the amount of implicit zero paddings on both,Parameters
5705,Unfold,sides for attr padding number of points for each dimension before,Parameters
5706,Unfold,reshaping.,Parameters
5707,Unfold,attr dilation controls the spacing between the kernel points also known as the trous algorithm.,Parameters
5708,Unfold,"it is harder to describe, but this link has a nice visualization of what attr dilation does.",Parameters
5709,Unfold,args,Parameters
5710,Unfold,kernel size int or tuple the size of the sliding blocks,Parameters
5711,Unfold,"stride int or tuple, optional the stride of the sliding blocks in the input",Parameters
5712,Unfold,spatial dimensions.,Parameters
5713,Unfold,default 1,Parameters
5714,Unfold,"padding int or tuple, optional implicit zero padding to be added on",Parameters
5715,Unfold,both sides of input.,Parameters
5716,Unfold,default 0,Parameters
5717,Unfold,"dilation int or tuple, optional a parameter that controls the",Parameters
5718,Unfold,stride of elements within the,Parameters
5719,Unfold,neighborhood.,Parameters
5720,Unfold,default 1,Parameters
5721,Unfold,"if attr kernel size , attr dilation , attr padding or",Parameters
5722,Unfold,"attr stride is an int or a tuple of length 1, their values will be",Parameters
5724,Unfold,for the case of two input spatial dimensions this operation is sometimes,Parameters
5725,Unfold,called im2col .,Parameters
5224,FisherSnedecor,args,Parameters
5225,FisherSnedecor,df1 float or tensor degrees of freedom parameter 1,Parameters
5226,FisherSnedecor,df2 float or tensor degrees of freedom parameter 2,Parameters
4717,Conv3d,attr stride controls the stride for the cross correlation.,Parameters
4718,Conv3d,attr padding controls the amount of implicit zero paddings on both,Parameters
4719,Conv3d,sides for attr padding number of points for each dimension.,Parameters
4720,Conv3d,attr dilation controls the spacing between the kernel points also known as the trous algorithm.,Parameters
4721,Conv3d,"it is harder to describe, but this link has a nice visualization of what attr dilation does.",Parameters
4722,Conv3d,attr groups controls the connections between inputs and outputs.,Parameters
4723,Conv3d,attr in channels and attr out channels must both be divisible by,Parameters
4724,Conv3d,attr groups .,Parameters
4214,Adadelta,arguments,Parameters
4215,Adadelta,params iterable iterable of parameters to optimize or dicts defining,Parameters
4216,Adadelta,parameter groups,Parameters
4217,Adadelta,"rho float, optional coefficient used for computing a running average",Parameters
4218,Adadelta,of squared gradients default 09,Parameters
4219,Adadelta,"eps float, optional term added to the denominator to improve",Parameters
4220,Adadelta,numerical stability default 1e 6,Parameters
4221,Adadelta,"lr float, optional coefficient that scale delta before it is applied",Parameters
4222,Adadelta,to the parameters default 10,Parameters
4734,Conv3d,"the parameters attr kernel size , attr stride , attr padding , attr dilation can either be",Parameters
4223,Adadelta,"weight decay float, optional weight decay l2 penalty default 0",Parameters
4735,Conv3d,"a single int in which case the same value is used for the depth, height and width dimension",Parameters
4736,Conv3d,"a tuple of three ints in which case, the first int is used for the depth dimension,",Parameters
4737,Conv3d,the second int for the height dimension and the third int for the width dimension,Parameters
5257,LBFGS,arguments,Parameters
5258,LBFGS,lr float learning rate default 1,Parameters
5259,LBFGS,max iter int maximal number of iterations per optimization step,Parameters
5260,LBFGS,default 20,Parameters
5261,LBFGS,max eval int maximal number of function evaluations per optimization,Parameters
5262,LBFGS,step default max iter 125 .,Parameters
4239,Adam,arguments,Parameters
5263,LBFGS,tolerance grad float termination tolerance on first order optimality,Parameters
4240,Adam,params iterable iterable of parameters to optimize or dicts defining,Parameters
4752,Conv3d,args,Parameters
5264,LBFGS,default 1e 5 .,Parameters
4241,Adam,parameter groups,Parameters
4753,Conv3d,in channels int number of channels in the input image,Parameters
5265,LBFGS,tolerance change float termination tolerance on function,Parameters
4242,Adam,"lr float, optional learning rate default 1e 3",Parameters
4754,Conv3d,out channels int number of channels produced by the convolution,Parameters
5266,LBFGS,value parameter changes default 1e 9 .,Parameters
4243,Adam,"betas tuple float, float , optional coefficients used for computing",Parameters
4755,Conv3d,kernel size int or tuple size of the convolving kernel,Parameters
5267,LBFGS,history size int update history size default 100 .,Parameters
4244,Adam,"running averages of gradient and its square default 09, 0999",Parameters
4756,Conv3d,"stride int or tuple, optional stride of the convolution.",Parameters
5268,LBFGS,line search fn str either strong wolfe or none default none .,Parameters
4245,Adam,"eps float, optional term added to the denominator to improve",Parameters
4757,Conv3d,default 1,Parameters
4246,Adam,numerical stability default 1e 8,Parameters
4758,Conv3d,"padding int or tuple, optional zero padding added to all three sides of the input.",Parameters
4247,Adam,"weight decay float, optional weight decay l2 penalty default 0",Parameters
4759,Conv3d,default 0,Parameters
4248,Adam,"amsgrad boolean, optional whether to use the amsgrad variant of this",Parameters
4760,Conv3d,"padding mode string, optional .",Parameters
4249,Adam,algorithm from the paper on the convergence of adam and beyond,Parameters
4761,Conv3d,accepted values zeros and circular default zeros,Parameters
4250,Adam,default false,Parameters
4762,Conv3d,"dilation int or tuple, optional spacing between kernel elements.",Parameters
4763,Conv3d,default 1,Parameters
4764,Conv3d,"groups int, optional number of blocked connections from input channels to output channels.",Parameters
4765,Conv3d,default 1,Parameters
4766,Conv3d,"bias bool, optional if true , adds a learnable bias to the output.",Parameters
4767,Conv3d,default true,Parameters
4275,Adamax,arguments,Parameters
4276,Adamax,params iterable iterable of parameters to optimize or dicts defining,Parameters
4277,Adamax,parameter groups,Parameters
4278,Adamax,"lr float, optional learning rate default 2e 3",Parameters
4279,Adamax,"betas tuple float, float , optional coefficients used for computing",Parameters
4280,Adamax,running averages of gradient and its square,Parameters
4281,Adamax,"eps float, optional term added to the denominator to improve",Parameters
4282,Adamax,numerical stability default 1e 8,Parameters
4283,Adamax,"weight decay float, optional weight decay l2 penalty default 0",Parameters
4299,AdaptiveMaxPool3d,args,Parameters
4300,AdaptiveMaxPool3d,output size the target output size of the image of the form d x h x w.,Parameters
4301,AdaptiveMaxPool3d,"can be a tuple d, h, w or a single d for a cube d x d x d.",Parameters
4302,AdaptiveMaxPool3d,"d, h and w can be either a int , or none which means the size will",Parameters
4303,AdaptiveMaxPool3d,be the same as that of the input.,Parameters
4304,AdaptiveMaxPool3d,"return indices if true , will return the indices along with the outputs.",Parameters
4305,AdaptiveMaxPool3d,useful to pass to nn^maxunpool3d.,Parameters
4306,AdaptiveMaxPool3d,default false,Parameters
5336,MultiLabelMarginLoss,args,Parameters
5337,MultiLabelMarginLoss,"size average bool, optional deprecated see attr reduction .",Parameters
5338,MultiLabelMarginLoss,"by default,",Parameters
5339,MultiLabelMarginLoss,the losses are averaged over each loss element in the batch.,Parameters
5340,MultiLabelMarginLoss,note that for,Parameters
5341,MultiLabelMarginLoss,"some losses, there are multiple elements per sample.",Parameters
5342,MultiLabelMarginLoss,if the field attr size average,Parameters
5343,MultiLabelMarginLoss,"is set to false , the losses are instead summed for each minibatch.",Parameters
5344,MultiLabelMarginLoss,ignored,Parameters
5345,MultiLabelMarginLoss,when reduce is false .,Parameters
5346,MultiLabelMarginLoss,default true,Parameters
5347,MultiLabelMarginLoss,"reduce bool, optional deprecated see attr reduction .",Parameters
5349,MultiLabelMarginLoss,losses are averaged or summed over observations for each minibatch depending,Parameters
5350,MultiLabelMarginLoss,on attr size average .,Parameters
5351,MultiLabelMarginLoss,"when attr reduce is false , returns a loss per",Parameters
5352,MultiLabelMarginLoss,batch element instead and ignores attr size average .,Parameters
5353,MultiLabelMarginLoss,default true,Parameters
5354,MultiLabelMarginLoss,"reduction string, optional specifies the reduction to apply to the output",Parameters
5355,MultiLabelMarginLoss,none mean sum .,Parameters
5356,MultiLabelMarginLoss,"none no reduction will be applied,",Parameters
5357,MultiLabelMarginLoss,mean the sum of the output will be divided by the number of,Parameters
5358,MultiLabelMarginLoss,"elements in the output, sum the output will be summed.",Parameters
5359,MultiLabelMarginLoss,note attr size average,Parameters
5360,MultiLabelMarginLoss,"and attr reduce are in the process of being deprecated, and in the meantime,",Parameters
