comment_sentence_id,class,comment_sentence,category,outlier
1456,ListTags,list tags,3,0
1265,AutoTlsConnBroker,"this broker tries to auto upgrade connections to use tls, or at",3,0
1266,AutoTlsConnBroker,least do the ssl handshake here so we can record info about it.,3,0
1458,MailpileJinjaLoader,a jinja2 template loader which uses the mailpile configuration,3,0
1459,MailpileJinjaLoader,and plugin system to find template files.,3,0
1269,ConfigDict,"a sanity checking, self documenting dictionary of program settings.",3,0
1462,MailpileMailbox,a maildir class for windows using !,3,0
1463,MailpileMailbox,instead of in filenames,3,0
1466,MailpileVFS,"this is a router object that implements the vfs interface but,",3,0
1467,MailpileVFS,delegating calls to individual implementations.,3,0
1470,MoveFilter,move an auto tagging rule,3,0
1215,_MockPOP3,base mock that pretends to be a poplib pop3 connection.,3,0
1984,PlotAccessor,make plots of series or dataframe.,3,0
2245,StringArray,extension array for string data.,3,0
1548,AbstractEngine,object serving as a base class for all engines.,3,0
1550,AbstractHolidayCalendar,abstract interface to create holidays following certain rules.,3,0
1870,Holiday,class that defines a holiday with start end dates and rules,3,0
1871,Holiday,for observance.,3,0
1552,AccessorCallableDocumenter,this documenter lets us removes .,3,0
1553,AccessorCallableDocumenter,call from the method signature for,3,0
2322,StringMethods,vectorized string functions for series and index.,3,0
1554,AccessorCallableDocumenter,callable accessors like series^plot,3,0
1874,IntegerArray,array of integer optional missing values.,3,0
1558,AccessorDocumenter,specialized documenter subclass for accessors.,3,0
1560,Base,common tests for all variations of intervalindex construction.,3,0
1569,BaseInterfaceTests,tests that the basic interface is satisfied.,3,0
2210,SelectNSeries,implement n largest smallest for series,3,0
2338,TermValue,hold a term value the we use to construct a condition filter,3,0
1570,BaseInterfaceTests,interface,3,0
2340,TestDatetimelikeSubtype,tests specific to intervalindex with datetime like subtype,3,0
1573,BooleanArray,array of boolean true false data with missing values.,3,0
2342,TestFromArrays,tests specific to intervalindex^from arrays,3,0
1638,BusinessHour,dateoffset subclass representing possibly n business hours.,3,0
1958,IntervalDtype,an extensiondtype for interval data.,3,0
1703,CategoricalIndex,index based on an underlying class categorical .,3,0
2344,TestFromTuples,tests specific to intervalindex^from tuples,3,0
1640,BusinessMixin,mixin to business types to provide related functions.,3,0
2346,TestPeriodIndexSeriesComparisonConsistency,test periodindex and period series ops consistency,3,0
1642,BYearBegin,dateoffset increments between business year begin dates.,3,0
1644,CategoricalDtype,type for categorical data with the categories and orderedness.,3,0
2349,TestSorted,everything you wanted to test about sorting,3,0
1838,CythonCommand,custom distutils command subclassed from cython^distutils.build ext,3,0
2351,UnsortedIndexError,"error raised when attempting to get a slice of a multiindex,",3,0
1839,CythonCommand,"to compile pyx c, and stop there.",3,0
2224,SetopCheck,this is called to decorate the set operations of intervalindex,3,0
2352,UnsortedIndexError,and the index has not been lexsorted.,3,0
2225,SetopCheck,to perform the type check in advance.,3,0
1844,DataIndexableCol,represent a data column that can be indexed,3,0
2230,SQLiteTable,patch the sqltable for fallback support.,3,0
1846,ExcelFile,class for parsing tabular excel sheets into dataframe objects.,3,0
2234,SQLTable,for mapping pandas tables to sql tables.,3,0
1982,NonConsolidatableMixIn,hold methods for the nonconsolidatable blocks,3,0
3072,Markup,a string that is ready to be safely inserted into an html or xml,3,0
2816,fdspawn,this is like pexpect^spawn but allows you to supply your own open file,3,0
3073,Markup,"document, either because it was escaped or because it was marked",3,0
2817,fdspawn,descriptor.,3,0
3074,Markup,safe.,3,0
2563,DocumentErrorTree,implements a dict like class to query errors by indexes following the,3,0
3334,omdict,the same key.,3,0
2824,FileMetadata,metadata handler for standalone pkg info files,3,0
2569,Environment,"important shared variables like configuration, filters, tests,",3,0
4106,TarFile,the tarfile class provides an interface to tar archives.,3,0
2570,Environment,globals and others.,3,0
2571,Environment,instances of this class may be modified if,3,0
4108,Token,token class.,3,0
2572,Environment,they are not shared and if no template was loaded so far.,3,0
2573,Environment,modifications on environments after the first template was loaded,3,0
4110,TokenStreamIterator,the iterator for tokenstreams.,3,0
2574,Environment,will lead to surprising effects and undefined behavior.,3,0
2830,FileMetadata,metadata handler for standalone pkg info files,3,0
3088,Markup,"output of that method, marking it safe.",3,0
3601,Path,the path type is similar to the class file type but it performs,3,0
3602,Path,different checks.,3,0
4116,TreeBuilder,base treebuilder implementation,3,0
4126,Trie,abstract base class for tries,3,0
4128,UndefinedEnvironmentName,a name was attempted to be used that does not exist inside of the,3,0
2848,FileSystemLoader,loads templates from the file system.,3,0
4129,UndefinedEnvironmentName,environment.,3,0
2849,FileSystemLoader,this loader can find templates,3,0
2850,FileSystemLoader,in folders on the file system and is the preferred way to load them.,3,0
4132,UnlockError,base class for errors arising from attempts to release the lock.,3,0
4142,ZipResourceFinder,resource finder for resources in ^zip files.,3,0
2357,_BZ2Proxy,small proxy class that enables external file object,3,0
2358,_BZ2Proxy,support for r bz2 and w bz2 modes.,3,0
3385,Option,options are usually optional values on the command line and,3,0
2873,Filter,alphabetizes attributes for elements,3,0
3386,Option,have some extra features that arguments don t have.,3,0
2875,Filter_,sanitizes token stream of xhtml mathml svg and of inline style attributes,3,0
2877,FollowedBy,lookahead matching of the given parse expression.,3,0
2879,FollowedBy,"the input string, it only verifies that the specified parse",3,0
2880,FollowedBy,expression matches at the current position.,3,0
2369,_FileInFile,a thin wrapper around an existing file object that,3,0
2881,FollowedBy,followedby,3,0
2370,_FileInFile,provides a part of its data as an individual file,3,0
2882,FollowedBy,always returns a null token list.,3,0
2371,_FileInFile,object.,3,0
2375,_MovedItems,lazy loading of moved objects,3,0
2887,FollowedBy,# use followedby to match a label only if it is followed by a,3,0
2377,_PathParents,this object provides sequence like access to the logical ancestors,3,0
2889,FollowedBy,label data word followedby,3,0
2378,_PathParents,of a path.,3,0
3663,PipError,base pip exception,3,0
3665,PoolManager,allows for arbitrary requests while transparently keeping track of,3,0
3666,PoolManager,necessary connection pools for you.,3,0
3161,MemcachedBytecodeCache,this class implements a bytecode cache that uses a memcache cache for,3,0
3162,MemcachedBytecodeCache,storing the information.,3,0
2408,Argument,arguments are positional parameters to a command.,3,0
2418,BaseCommand_,a cli command.,3,0
3699,PrefixLoader,a loader that is passed a dict of loaders where each loader is bound,3,0
2931,HashMissing,a hash was needed for a requirement but is absent.,3,0
2420,BrokenStdoutLoggingError,raised if brokenpipeerror occurs for the stdout stream while logging.,3,0
3700,PrefixLoader,to a prefix.,3,0
2422,Bucket,buckets are used to store the bytecode for one template.,3,0
2423,Bucket,it s created,3,0
2424,Bucket,and initialized by the bytecode cache and passed to the loading functions.,3,0
2944,HebrewProber,it reduces any sequence of such characters to a single space.,3,0
2440,CaseInsensitiveDict,a case insensitive dict like object.,3,0
2441,CaseInsensitiveDict,implements all methods and operations of,3,0
2442,CaseInsensitiveDict,mutablemapping as well as dict s copy .,3,0
3722,ProcessedTraceback,holds a jinja preprocessed traceback for printing or reraising.,3,0
2443,CaseInsensitiveDict,also,3,0
2444,CaseInsensitiveDict,provides lower items .,3,0
3982,SafeFileCache,a file based cache which is safe to use even when the target directory may,3,0
3471,PacifyFlushWrapper,this wrapper is used to catch and suppress brokenpipeerrors resulting,3,0
3983,SafeFileCache,not be accessible or writable.,3,0
3472,PacifyFlushWrapper,from ^flush being called on broken pipe during the shutdown final gc,3,0
3728,ReadError,raised when an archive cannot be read,3,0
3473,PacifyFlushWrapper,of the python interpreter.,3,0
3730,Request,a user created class request request object.,3,0
3986,SchemaValidatorMixin,this validator mixin provides mechanics to validate schemas passed to a cerberus,3,0
3987,SchemaValidatorMixin,validator.,3,0
3222,MemoizedZipManifests,memoized zipfile manifests.,3,0
3990,Session,a requests session.,3,0
3991,Session,"provides cookie persistence, connection pooling, and configuration.",3,0
3224,MetadataMissingError,a required metadata is missing,3,0
3226,MethodDispatcher,dict with 2 special properties,3,0
3490,PackageIndex,represents a package index and provides easier access to endpoints,3,0
3492,ParseError,this error occurs when the parser encounters a syntax error,3,0
3493,ParseError,in the toml being parsed.,3,0
3240,Module_six_moves_urllib_parse,lazy loading of moved objects in six^moves.urllib parse,3,0
3242,Module_six_moves_urllib_request,lazy loading of moved objects in six^moves.urllib request,3,0
3244,Module_six_moves_urllib_response,lazy loading of moved objects in six^moves.urllib response,3,0
4012,SkipTo,token for skipping over all undefined text until the matched,3,0
4013,SkipTo,expression is found.,3,0
3246,Mul,multiplies the left with the right node.,3,0
3503,ParserElement,abstract base level parser element class.,3,0
3248,NativeEnvironment,an environment that renders templates to native python types.,3,0
3505,ParseResultBytes,compatibility shim for the urlparse^parseresultbytes object.,3,0
3250,Node,represents an item in the tree,3,0
3507,ParseResults,"structured parse results, to provide multiple means of access to",3,0
3252,NoMatch,a token that will never match.,3,0
3508,ParseResults,the parsed data,3,0
3254,NotAny,lookahead to disallow matching with the given parse expression.,3,0
2999,HTMLParser,html parser,3,0
3000,HTMLParser,generates a tree structure from a stream of possibly malformed html.,3,0
2489,ColoredString,enhanced string for len operations on colored output.,3,0
2491,CommandError,raised when there is an error in command line arguments,3,0
3003,HTTPError,an http error occurred.,3,0
2493,ConnectionError,a connection error occurred.,3,0
3006,InsecurePlatformWarning,warned when certain ssl configuration is not available on a platform.,3,0
2495,CONSOLE_SCREEN_BUFFER_INFO,struct in wincon^h.,3,0
3008,InspectedValidator,metaclass for all validators,3,0
2497,Context_,the template context holds the variables of a template.,3,0
3778,RequirementsFileParseError,raised when a general error occurs parsing a requirements file line.,3,0
3780,RequirementUninstaller,a context manager to remove a package for the inner block.,3,0
3019,InternalName,an internal name in the compiler.,3,0
3788,RequiresPythonCache,cache a candidate s requires python information.,3,0
3790,Resource,"a class representing an in package resource, such as a data file.",3,0
3798,ResourceFinder,resource finder for file system resources.,3,0
3800,ResourceManager,manage resource extraction and packages,3,0
3033,InvalidDateError,a date field was improperly specified.,3,0
3035,InvalidHeaderError,exception for invalid headers.,3,0
3037,InvalidVersion,"an invalid version was found, users should refer to pep 440.",3,0
3294,NotMyLock,raised when an attempt is made to unlock a file someone else locked.,3,0
3806,Retry,retry configuration.,3,0
3040,Kanji,unicode set for kanji unicode character range,3,0
3042,Katakana,unicode set for katakana unicode character range,3,0
3044,KeyType,the type of a key.,3,0
3304,omdict,ordered multivalue dictionary.,3,0
3305,omdict,a multivalue dictionary is a dictionary that can store multiple values per,3,0
3306,omdict,key.,3,0
3307,omdict,an ordered multivalue dictionary is a multivalue dictionary that,3,0
3308,omdict,retains the order of insertions and deletions.,3,0
2540,ConvertingTuple,a converting tuple wrapper.,3,0
3052,LockFailed,lock file creation failed for some other reason.,3,0
2542,CookieConflictError,there are two cookies that meet the criteria specified in the cookie jar.,3,0
3314,omdict,"linked list node references, one for each value associated with that key.",3,0
2546,DataViewSequence,a sequence of data views.,3,0
3316,omdict,key.,3,0
2550,Date,a date literal.,3,0
2806,EOF,this usually means the child has exited.,3,0
3062,LRUCache,a simple lru cache implementation.,3,0
2808,ExceptionPexpect,base class for all exceptions raised by this module.,3,0
2810,ExtractError,general exception for extract errors.,3,0
2555,DirectedGraph,a graph structure with directed edges.,3,0
2812,FakeFile,wrap a list of lines in an object with readline to make,3,0
2557,Distribution,"a base class for distributions, whether installed or from indexes.",3,0
4736,Conv3d,"a tuple of three ints in which case, the first int is used for the depth dimension,",3,0
5505,ResNetBuilder,helper class for constructing residual blocks.,3,0
4737,Conv3d,the second int for the height dimension and the third int for the width dimension,3,0
5890,UploadTaskGroupBuilder,a simple class to upload checkpoints.,3,0
5507,SGD,implements stochastic gradient descent optionally with momentum .,3,0
5635,TestBuiltins,tests for torchscript support of python builtin functions.,3,0
5892,UseOptimizer,context class to allow setting the current context.,3,0
5637,TestQuantizedLinear,tests the correctness of the quantized linear and linear relu op.,3,0
4870,ConvReLU3d,a convrelu3d module is a fused module of conv3d and relu,3,0
5639,TestYellowFin,yellowfin an automatic tuner for momentum sgd,3,0
4237,Adam,implements adam algorithm.,3,0
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",3,0
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,3,0
4883,CyclicLR,sets the learning rate of each parameter group according to,3,0
5011,DiagonalTensor,a class with torch function and a specific diagonal representation,3,0
4884,CyclicLR,cyclical learning rate policy clr .,3,0
4885,CyclicLR,the policy cycles the learning,3,0
4886,CyclicLR,"rate between two boundaries with a constant frequency, as detailed in",3,0
4887,CyclicLR,the paper cyclical learning rates for training neural networks .,3,0
4888,CyclicLR,the distance between the two boundaries can be scaled on a per iteration,3,0
4889,CyclicLR,or per cycle basis.,3,0
4638,BuildType,checks build type.,3,0
5923,YellowFinOptimizer,yellowfin an automatic tuner for momentum sgd,3,0
5287,Module,base class for all neural network modules.,3,0
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,3,0
4273,Adamax,implements adamax algorithm a variant of adam based on infinity norm .,3,0
4657,Caffe2OperatorTestCase,this class includes all the information needed to benchmark an operator.,3,0
5681,Unfold,extracts sliding local blocks from a batched input tensor.,3,0
4274,Adamax,it has been proposed in adam a method for stochastic optimization .,3,0
5426,NetModifier,an abstraction class for supporting modifying a generated net.,3,0
5559,SharedCache,dictionary from multiprocessing handles to storageweakref,3,0
5561,StackedLSTMWithDropout,necessary for iterating through self^layers and dropout support,3,0
5563,StackTransform,transform functor that applies a sequence of transforms tseq,3,0
5564,StackTransform,component wise to each submatrix at dim,3,0
5565,StackTransform,in a way compatible with func torch^stack .,3,0
4669,ConstantPad3d,pads the input tensor boundaries with a constant value.,3,0
5053,EmbeddingBag,"computes sums or means of bags of embeddings, without instantiating the",3,0
5438,OneHotCategorical,creates a one hot categorical distribution parameterized by attr probs or,3,0
5054,EmbeddingBag,intermediate embeddings.,3,0
5439,OneHotCategorical,attr logits .,3,0
5444,OneHotCategorical,attr probs and attr logits .,3,0
4296,AdaptiveMaxPool3d,applies a 3d adaptive max pooling over an input signal composed of several input planes.,3,0
5577,Subset,subset of a dataset at specified indices.,3,0
5322,MultiLabelMarginLoss,creates a criterion that optimizes a multi class multi classification,3,0
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,3,0
5196,EnforceUnique,raises an error if a key is seen more than once.,3,0
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,3,0
5198,Error,each error is a section in the output of cuda memcheck.,3,0
5585,Task,a task is composed of an execution step and zero or more outputs.,3,0
5464,Poisson,"creates a poisson distribution parameterized by attr rate , the rate parameter.",3,0
5209,ExceptionWrapper,wraps an exception plus traceback to communicate across threads,3,0
5219,FisherSnedecor,creates a fisher snedecor distribution parameterized by attr df1 and attr df2 .,3,0
4709,Conv3d,applies a 3d convolution over an input signal composed of several input,3,0
4710,Conv3d,planes.,3,0
4460,BCEWithLogitsLoss,this loss combines a sigmoid layer and the bceloss in one single,3,0
4461,BCEWithLogitsLoss,class.,3,0
4462,BCEWithLogitsLoss,this version is more numerically stable than using a plain sigmoid,3,0
4463,BCEWithLogitsLoss,"followed by a bceloss as, by combining the operations into one layer,",3,0
5487,QuantWrapper,"a wrapper class that wraps the input module, adds quantstub and",3,0
4464,BCEWithLogitsLoss,we take advantage of the log sum exp trick for numerical stability.,3,0
5488,QuantWrapper,dequantstub and surround the call to module with call to quant and dequant,3,0
5489,QuantWrapper,modules.,3,0
5235,LastNWindowCollector,collect last n samples from input record.,3,0
4212,Adadelta,implements adadelta algorithm.,3,0
4213,Adadelta,it has been proposed in adadelta an adaptive learning rate method .,3,0
4726,Conv3d,"at groups 1, all inputs are convolved to all outputs.",3,0
4727,Conv3d,"at groups 2, the operation becomes equivalent to having two conv",3,0
4344,BaseTestCase,base class used for all tensorboard tests,3,0
4728,Conv3d,"layers side by side, each seeing half the input channels,",3,0
4729,Conv3d,"and producing half the output channels, and both subsequently",3,0
4346,BatchNorm1d,applies batch normalization over a 2d or 3d input a mini batch of 1d,3,0
4730,Conv3d,concatenated.,3,0
5243,LBFGS,"implements l bfgs algorithm, heavily inspired by minfunc",3,0
4347,BatchNorm1d,inputs with optional additional channel dimension as described in the paper,3,0
4731,Conv3d,"at groups attr in channels , each input channel is convolved with",3,0
4348,BatchNorm1d,batch normalization accelerating deep network training by reducing internal covariate shift .,3,0
4732,Conv3d,"its own set of filters, of size",3,0
4733,Conv3d,math left lfloor frac out channels in channels right rfloor .,3,0
5630,TaskOutput,represents the output of a task.,3,0
4734,Conv3d,"the parameters attr kernel size , attr stride , attr padding , attr dilation can either be",3,0
4735,Conv3d,"a single int in which case the same value is used for the depth, height and width dimension",3,0
5957,Response,"the class response response object, which contains a",3,0
5958,Response,server s response to an http request.,3,0
5929,AuthBase,base class that all auth implementations derive from,3,0
5931,InvalidHeader,the header value provided was somehow invalid.,3,0
5933,PreparedRequest,"the fully mutable class preparedrequest preparedrequest object,",3,0
5934,PreparedRequest,containing the exact bytes that will be sent to the server.,3,0
